FirstDepositAddr;ValidatorCount;DepositAddrCount;WithdrawalCreds;_pool
0xef48ac2ab67892e5f5f15f1660662bd257d200dd;2;1;1;2 x solo
0xfc1bc5a9867e9c5e671c5b33cfb60addb970b695;2;1;2;2 x solo
0xcf25633ff220176ea8a272c286f8106747f851d0;2;1;2;2 x solo
0xe058d0774653a0789ba6a4e314b3a18e423b4ec7;2;1;2;2 x Rocketpool
0x4dfeccc8ea948986776429adec30540a45705015;2;1;1;2 x solo
0xb772acce43c138b42267e229c1b674dde97fcd6a;2;1;1;2 x solo
0xf02372a1d639454582bf328fbae397abcb6d725c;2;1;1;2 x stakefish
0x5990f9fabef1e42d39f5c3ce3b8f2d4f2442472a;2;1;1;2 x solo
0x12e8b4e8964164a556dc1b32c3af2aa5a61a7af8;2;1;1;2 x Staked.us
0xd1b2c4f54a42e0e1661d96439fd97cba1b29dd41;2;1;2;2 x solo
0x681b6489e8c6b46f67d161d8438463679d5e9078;2;1;2;2 x solo
0x1faf8ed43ef19d6b59e1994345d3365c042750d5;2;1;2;2 x solo
0xe9e9ec219bc5d878866639bf927cb50e7ed29f83;2;1;2;2 x solo
0xf874a615e1b867227958ec963b4715cd15193cb4;2;1;2;2 x solo
0x4f9fe937f9b3cf05d874e8b3fe3d67e0664fad28;2;1;2;2 x solo
0x5f55059a1bd5598053a2127d5f642ecd3a68eb3c;2;1;2;2 x solo
0xefdef3d626a8b3a67a683c53038c9627b77f2732;2;1;1;2 x solo
0x0432bc1df274ab7b7eebe38bbae0a58ac02350bb;2;1;1;2 x solo
0x8209dbb2068de9654134e6896b49d89eeb9e9728;2;1;1;2 x solo
0xfdb267dc5e340647aab9372fc5a8e406d4e71c8d;2;1;1;2 x solo
0x1c04b43a1c9d46775ab242eeaeabadb7215281d2;2;1;2;2 x solo
0x9f8d204021155692b0a39bfa13a9018776146f03;2;1;1;2 x solo
0x2ceded698aa64542f0cbd9c3b6068ffde3c42ded;2;1;2;2 x solo
0x6eaa816e7bcf03fda74910670a883df6d8678610;2;1;1;2 x solo
0x1af7634bc60b493c53cc13804ebfd345ffacb89a;2;1;1;2 x solo
0x7e2e1c16e4ac86fcac89cdd10331314dc9e3f574;2;1;2;2 x solo
0x52b31788abc6f4831977b4b879929590ef66282c;2;1;1;2 x solo
0xe76d4f0b98755b704053940cb035ce0a1ad36160;2;1;2;2 x solo
0xab5a193a11f779fe105e8edf9815a0b514b013ca;2;1;2;2 x Staked.us
0x22f1cb3c210196d8b166eee4f171d5089e7c4e7c;2;1;1;2 x solo
0x2c4f33655085616bc0dc5776b9d0b565c4538828;2;1;2;2 x Rocketpool
0x3b71913aca40ec6f5cfd73212c9efa6807b83a26;2;1;1;2 x solo
0xb61918b91664abe1234e43bcc53c72b83b2e6f6b;2;1;2;2 x solo
0xded470cafdbab70849f42baf7c8e523f70ded892;2;1;2;2 x solo
0x0dfb400cc088b600d1102545711b8884ab54fe37;2;1;2;2 x solo
0xa142ac8323fd81b45d52b1d2e474036300c99d2c;2;2;1;2 x solo
0xdc73cba723e3b0a3c637bc97325e0d9933e8cd3e;2;1;1;2 x solo
0xa4725810d99546704e1174c1a80f9a1d34c83980;2;1;2;2 x solo
0xb9eea3b42413929d7219fe50092210d7c332fd5a;2;1;1;2 x solo
0x37830384b7940487b06df718187d8977a1db0111;2;1;2;2 x solo
0x4fa76de7e9693973cc1c93efe97e9f63265164f4;2;1;1;2 x solo
0x021c58c86868f70829059e110c465e9af42156d9;2;1;1;2 x stakefish
0xba14b6bdf64f8eca3086fd652f4f7d75dd11b07a;2;1;2;2 x stakefish
0x4b8c833e4e6d9ad4154754412d549639b564338c;2;1;1;2 x solo
0xc420092e49c8e7df38e8fa8c821bbf88f6220736;2;1;2;2 x solo
0x3c2caf4ce0c647a3fbd21ba0d64af8911163dbc8;2;1;1;2 x stakefish
0x3d078dbfe4885dd36ba461533e484a14091588e8;2;2;1;2 x solo
0x531376f66b270fadf551e1300bb244db3b47c3c7;2;2;1;2 x solo
0xc9ead214222067b2456a374945f6e3ab33cbe064;2;1;1;2 x solo
0xf61cecb051af46421c79b3457f1e19397cde936f;2;1;1;2 x solo
0x070c67cf9bea8140eaf2d5d9ef987faee4ebccf6;2;1;2;2 x solo
0x0a90ed84161e6a7c565de94e825e2b2a874e70e5;2;1;2;2 x solo
0x1da148cf5126cb0feb8c1efb61ab482ebf056c2a;2;2;1;2 x solo
0x87837598d14591eb6dc9d084c2282d48fb35214d;2;1;1;2 x solo
0x453e60b13a2a12e8e5f7ec2c5fd3d0725e749e18;2;1;2;2 x solo
0x480fa3a9c3f3b90dbe8a5bee12ff8192839427fa;2;1;1;2 x solo
0x3db0a80c86caa380b7bf225300b31e0b8554af0a;2;1;1;2 x solo
0xbef1ffa6da3de0d4ab532f228ce2dce870d1ea59;2;1;2;2 x solo
0xb2279dd91abd89f6c9f02c895316b0eb8c1eb259;2;1;2;2 x solo
0x9427c0bbc5143ebfecfb1f73844bba5135866607;2;1;1;2 x Staked.us
0xf623cda23c4d85881f877fc246c4e2b206a04afb;2;1;2;2 x Rocketpool
0x056181f598ef45d8b0a81162d400c2746ed6fc6f;2;1;1;2 x solo
0xe37c7e8ab0ab2754cb9b6ee9f0e5480b1e0d71ca;2;1;2;2 x solo
0xd8fa2f704ac2d5ff4acecbf248db61523f99833b;2;1;2;solo,Abyss
0xd418341e4d4cbfa00d8db170f65cb05652d45507;2;1;2;2 x solo
0xe3c831247de0b06bf603d27f10a885137173aec6;2;1;1;2 x solo
0x5c5afa9ce130f76cb9ed52d3976a8bf3eceaa231;2;1;2;2 x solo
0xcbc7b19fc627b98d8357401b90748d7733ea4a4f;2;1;2;2 x solo
0x3de862bc1ae826ee98944a4cd2a8b6c0c22eb7e0;2;1;1;2 x solo
0xa0ea75ef5a22fca2dfc8bebdf09e1b0eb6bbe68b;2;1;1;2 x solo
0x7dbbb50fb7e5adea81e167e8e9e87a838fe187bf;2;1;2;2 x solo
0x388d9364aa2f6423b551386690a6dfd41e01ea7a;2;1;1;2 x solo
0x6b25fcfd6b605deea78110a6ed7299e6ef462655;2;1;2;2 x solo
0x87be82d325b3c318a6bc18876e643bc7b58258ac;2;1;1;2 x solo
0x78efd225a87531cab2550a8ebb2b11a0d47c2109;2;1;1;2 x solo
0x8ae4cf1af37d32d55964b02b73c9c11b62659de2;2;1;1;2 x solo
0xd9031f5d2e1bdb6b9dc42502142df8fac86639e5;2;1;1;2 x solo
0xd1083edabcb27ef57adfb692d8362cad826ac65f;2;1;2;2 x solo
0xf1385841259d6b05d00c6ae8eb2ba4e9eb377b04;2;2;1;2 x solo
0xd83a374b192cba0ba387c065e5c70203f4991172;2;2;1;2 x solo
0x11a7cf93b41c2e96f167db99cd40883155a0dd30;2;1;1;2 x solo
0x9e8d8c9c01410f4d2472143cf5ac4b25bc8a5abe;2;1;1;2 x solo
0xf34aa4b620468031249c848714b9e34ab509af80;2;1;1;2 x Abyss
0x9226ba2b46e1239bc2bfce56266f7180f80c6e84;2;1;2;2 x solo
0x9e33fef28a75303b4feb7b4c713c27fed2ac78dd;2;1;1;2 x solo
0xf107a9b3a91d0fe0e063e37e4dd3f6fd2dc3bdc6;2;1;1;2 x solo
0x2af5c00b4d3585e32670ee414a9ed17d595a1f51;2;1;1;2 x solo
0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3;2;1;2;2 x solo
0xff1a344bbcc7771493fb48ad650b56c929b62982;2;1;2;2 x solo
0xb1eecd6fd459754db14ec4088faaae244045b76a;2;1;2;2 x solo
0x09536d16c321eef53ea10ca9aefc3660e1cd8c16;2;1;1;2 x solo
0x91236727293820fb4e132d4fd388303ff50c2148;2;2;1;2 x solo
0xf7bb4a922233f26062ca8a28ddb54048dfa32023;2;1;2;Abyss,solo
0xb3079cbaf2e877f97f0bafcc2c97b32f6eea0eac;2;1;1;2 x solo
0x3f939ea047178f56f59775400488dac03d36fe2c;2;1;2;2 x solo
0xfa170b6485ce9f2b5d36a98157d7fdd92f5260d2;2;2;1;2 x solo
0x931b53dde1446648f4afec078aa705f832431284;2;1;2;2 x Rocketpool
0xd5356757baa7f4e0a29d23c331ae8680b188eb76;2;1;1;2 x solo
0xdb4eca4df23692739362c20be5d9fd118c574867;2;1;1;2 x solo
0xb9f846728f4e421c367825c324b87c7e9cedfd98;2;2;1;2 x solo
0x6744e3a8d0e5ff32b2df0724a69f19e526236d70;2;1;2;2 x solo
0xc653e9188532238a36dd2c02d63ee1931f3e46f0;2;1;2;2 x solo
0x4cdde0fa5685e66eece13d1a6444bbf209bdf4a6;2;2;1;2 x solo
0x57cf5f589254eafc12ad781b07447f6894bd0843;2;1;1;2 x solo
0x821de7d05e7d4343b9d67abbd7f1673add081151;2;2;1;2 x solo
0x5fdf59e7fa5749e1ed8289ebd2c834af5b89b889;2;1;2;2 x solo
0xec6d36a487d85cf562b7b8464ce8dc60637362ac;2;1;1;2 x Staked.us
0x283b400e744601e48341329c71c6b8bee780c5bd;2;1;2;2 x solo
0xfe3ac81b4e1441b212cbc58b55af4a87a1c5d62b;2;1;2;2 x solo
0x18dc68b456dc4c76058e0152e22fe461c85e8a1a;2;1;2;2 x solo
0xd98d31b80c29df979c5f10f89f50f9a530cecb96;2;1;1;2 x Staked.us
0xaf7a9debb02636bbab62038429efbbab712cffee;2;1;1;2 x solo
0x0ac3d9149d1552d5e6dfc7a5059b40d169cabf3b;2;1;2;2 x solo
0xe8e452d0bd08d44e9d9b5eeacb045345e9675078;2;1;2;2 x solo
0x35fac30551eb32d4508d9791357f0bcd938d4c10;2;1;2;2 x solo
0x399c526c1811dd598d9c7b595659bfe5857914d5;2;1;2;2 x Rocketpool
0x6c4fba936b9094708d0e3fcdf1bb4f951b29a26c;2;1;1;2 x solo
0x6cbf9051661319a7717813a7d0cd23b969ba40dc;2;1;1;2 x solo
0xdc02fe7d24ecd56cf1f180b482d4593094c6a157;2;2;1;2 x solo
0x34e4fbe4ac5408883255cab87c7aae79fc18cb84;2;1;2;2 x solo
0x0281c9fac820ccbc5b7afcb505ac8952ee464a7a;2;1;2;2 x solo
0x99e866f58272ead216f1aa8d1b4abb6b7751add5;2;1;2;2 x Rocketpool
0x8d4fdbb3a4f56daae4ce325e1adad224b4726522;2;1;2;2 x Rocketpool
0xbce526cce545b032752680ae1ba2c13cff7c7e1b;2;2;1;2 x solo
0x26ca9370b2fde225bf42a0161c20e1080244f79d;2;1;1;2 x solo
0x6860f1185dc0a0c90ef16ef090f34acedd7a5069;2;1;1;2 x solo
0x7e0749272236abf333c415d0e368c6c9a5090236;2;1;2;2 x Rocketpool
0xf1d6d68f9e24d54877620e01207ea857799e390a;2;1;1;2 x solo
0x43694fec293bba42b44afe047dafb9135183a521;2;1;2;2 x solo
0x77a0750673aeb491fc7ef81d0ca0296a4c797a0c;2;1;2;2 x Rocketpool
0xb34cbf63e08546f9012dc3186acc1e48ddf3b1d9;2;1;1;2 x solo
0x3492765d83764138f43ae6f542c05e1eeaf87afd;2;1;1;2 x solo
0x0842aa047392e81989f1a93ea50cfc422b7db248;2;1;1;solo,Abyss
0xee57b366b0bf4affafcc7c53349cf73abbbf7a0d;2;2;1;solo,Abyss
0x8039f3aa709fec29fdc5f075449b23ab609a6998;2;1;2;2 x solo
0xe068afa53578db090919d76514211c1567969d8d;2;1;2;2 x solo
0xa65ee3e6fb8d05828982f6103b84812c7fb6a9be;2;1;1;2 x solo
0x63345f52beb91b6ab35b145e8a633d8dd1234e37;2;1;2;2 x solo
0xbf6a30cb152977a18adbd9b8387a16f4114043b3;2;1;2;2 x Rocketpool
0x6c3533747d6b310f8102a77edf966990dee41757;2;1;1;2 x solo
0x59d62341e454afbbe59aba1e2e42bbbc4db3186f;2;1;1;2 x solo
0xd8a9357940494166e0f665bece75f57411ff1bcd;2;1;1;2 x solo
0xa9afb22c6e740ae7b600f276aa79edf206877985;2;1;2;2 x Rocketpool
0x029b4b31967ce1d1814ddff5a8a55c6a8eff7a70;2;1;1;2 x solo
0x5e470f4a779ba70058699562189c0d349217dc28;2;2;1;2 x solo
0x97743aa41dfaf6ebf8e1f532fa9d5b08f110f372;2;1;2;2 x solo
0x138b224a1f44fa6a7273c11de11a866da2c9a4d2;2;1;2;2 x solo
0x6ac141413402bef2eb03b71ea1c7c486fbf01f1b;2;1;2;2 x solo
0xb7b1f23840ac93d6ffa281845d46e4818d026bde;2;1;2;2 x Rocketpool
0xc94a5572053b0b3cefd9097deabafc31ee85a61d;2;1;2;2 x solo
0x8410c2d7ae1d0eebc4df0b638661a6d5e9d69332;2;1;2;2 x solo
0x6566708f0e984f8076b87bc368d616c558f614dd;2;1;1;2 x solo
0x75ad180625576f99cbfa47fad5b11d26ecc72e0f;2;1;2;2 x solo
0xd1ffc3a1ca3903b24a8fe282c9b3e6c31cd7a0b9;2;2;1;2 x solo
0x61ffdefbf48d8c36bf4c0d7bfb1a1615bf45472b;2;1;2;2 x solo
0x3f467ca088a829a943f1b3ff96ec4983bdd51049;2;1;1;2 x Abyss
0xc1e3474d5e16afe8ab74b43b036952dafa953798;2;1;2;2 x solo
0x6d1b01d388181e15d0e45b2c31a0a2fc2b73384d;2;1;2;2 x Rocketpool
0xfccbe707bef62c93768d1f36e17c159daf3cbeca;2;1;1;2 x Abyss
0xe7104e35aca37819a351286b262108dd85ec5f05;2;2;1;2 x solo
0x61e736ef7b913d465ef03e6ed2edf7a01f01b943;2;1;2;2 x solo
0x41adabb820849b1d4f47c73e87f20ca2230aabc7;2;1;2;2 x Rocketpool
0xd3ac1622a6916bac0a7c3061c719a7b8fb8adc08;2;1;1;2 x solo
0xa5d201950df5a8568675587758b4186b5206b4ac;2;1;2;2 x solo
0x6a7670c36843b72a7679018e1d010f1813548394;2;1;2;2 x solo
0x55b9cc398054e465fbc534c18a27bcefec132508;2;1;2;2 x Rocketpool
0x97f3310849df0bafa573f1ec4333afc8bd910694;2;1;2;2 x solo
0x964942a57bf8736af275963bd711b476da496eda;2;1;2;2 x solo
0x26e942673ba611ee6e5e7872ba3020951321e0b8;2;1;1;2 x Staked.us
0x278b5e51d0b5f5aa92ac7b5cabf76dd2f86a0917;2;1;2;2 x solo
0x69e1d3fc2416f4c2f3d3f9230b1ab98d5b4bcaae;2;1;2;2 x Rocketpool
0x23821987e9af67fb34574235bfcac8e96eb8c2a8;2;1;2;2 x solo
0xc4cddca5518d71d4ce2ce0cb4801e3da9d2e2389;2;1;1;2 x solo
0x0054d65ed11bf1e5ca7f22799d64d88e7e5c38ee;2;2;1;2 x solo
0x0683761ed50c8aec695e56097f45aee620364142;2;1;2;Abyss,Rocketpool
0x0d5e184a2ba87c38975086cfa8b4da9b0830c65c;2;2;1;2 x solo
0xb628bebdda47a3001e58e0e29bdf6dd86767f961;2;1;2;2 x solo
0x5aeab0d0f3746800db8651e8e36c6497ff843eae;2;1;2;2 x solo
0xa173c3ccde912d2ea1af6e2a02630fd6a952fbf1;2;1;1;2 x solo
0xdd6d767a545515171d6a37116bc08cb9a5841093;2;1;2;2 x solo
0xf6d1dac85cf6e17e6d2cb84d6fb4a795a32a8cb5;2;1;2;2 x solo
0xd36e44eff4160f78e5088e02fe8406d7638f73b4;2;1;1;2 x solo
0x716724f67a139d6ccec5b396064b32f187a57e72;2;1;2;2 x solo
0xbeef73b067885b9477d0846de482a2b2096eded1;2;1;1;2 x solo
0x44b2229f995101b2f42804eb897374529ca25f32;2;1;2;2 x solo
0x5f561eb8b4380886bd3bbdc87fb4c28c0353b71a;2;1;1;2 x solo
0x9483529b54a2812f647c2f08e8f18027df27a704;2;1;2;2 x Rocketpool
0x58d433301152fd09035533e0106670ff01aa5594;2;1;1;2 x solo
0xe5578c910099d9daa3d8ae2ee1404aac42c4ecf6;2;1;1;2 x stakefish
0x8f45ef8b5f6a1b10c4faed134b8ffc4dc7b9564c;2;1;1;2 x solo
0x9759ccbd78581cad06be189b59cabfd8107f81db;2;1;1;2 x solo
0x84737de94ffb1cea379215d919e848ff9021df12;2;1;2;2 x Rocketpool
0x10d916380224469142dc30ee64639aa2b59e02e9;2;1;2;2 x solo
0xa5da5dfa8cbb152787b38f2d7ada2fbe7ea60fef;2;1;2;2 x solo
0xeeeb089c1935b45bf3f474b5698397e0c212ec9a;2;1;1;2 x Abyss
0xdb5d082d455908e3a49135ac6875bddb642f6a50;2;2;1;2 x solo
0xcfd24a7199d4017323b659e0b2e1e9e447924b88;2;1;1;2 x Abyss
0xb77c19804f102312c8cf66221da8886c1bf2c431;2;2;1;2 x solo
0x01f9f828cc42742702373d332b75ccad01f32e83;2;1;1;2 x solo
0x852b278d16edbcfe045a2b09e98499e6713db961;2;1;2;2 x solo
0xbf9c66d304fe3bd34a54ad9634c999b1f7163522;2;1;1;2 x Staked.us
0x015f4c893269a1ec69d915703459631b46c2810f;2;1;1;2 x solo
0x0abb063e5d6e7bcbef821467437f9d5ed439e6e9;2;1;2;2 x solo
0x09c5892daa373fe4e3abfe451c28a598c09b78f0;2;1;1;2 x solo
0xfa50f868d8d10bb11c95884b8c879fc751480fab;2;2;1;2 x solo
0x976facf30726e2f60082f98fcffee1486c394810;2;1;1;2 x solo
0x56c968857ef4919c67d151b56e7073065994c97a;2;1;2;2 x solo
0x529d49c11980d3641c38a67780b7f3a9f61ad88e;2;1;1;2 x solo
0xbb4a4c43111a9fccb3d61c9f8a147299a71384a9;2;1;2;2 x solo
0xb1a947d4137b842094264c52854c069a29b7367b;2;1;1;2 x Abyss
0x7afe42eeb24c536ba10dd5ff1f05a5abfbd1390d;2;1;1;2 x solo
0xcf7e0d5a32e1fe1552fede3da99e56054cc67254;2;1;1;2 x solo
0x56b224a45829382a14bfd31b8525271f14dc3944;2;1;2;2 x solo
0x877a0d221b7979d72094319062b6ca758db8f4ca;2;1;2;2 x solo
0x930be13360ba73aa36ab847a3603ae190962ea80;2;1;2;2 x Rocketpool
0x84d67fbb188f3410ddec160db581a2aa5ab44e32;2;1;2;2 x Rocketpool
0xf3d9b8036fbed4d4ef4637c245c73296f06c2633;2;1;2;2 x solo
0x9f7887c8641810538c3b474a680019628043cd1d;2;1;1;2 x solo
0xa425aea66ab698b3843489ce257f47cd1685057f;2;1;1;2 x solo
0x040eaa03c348f9f1152f921c8820b9b7bf968554;2;2;1;2 x solo
0x5291ddf46d13608d8092b194b869a20bd52ba476;2;1;1;2 x solo
0x68d5d1de1c5e9f8bd6c1b89f9d78c082356e2290;2;1;1;2 x solo
0x9a16adef30aee2ae2e76572fcf3b548784ebda3b;2;1;1;2 x solo
0x9627f949231a5b357bc076ea786aa315cc3d4363;2;1;2;2 x solo
0xae290a7d1319c699d3d94454d25b98292dfa374f;2;1;2;2 x solo
0x1c36260184ff03f7be62694ac0a5578e40e7e3e5;2;1;2;2 x solo
0xbde69e71d3b5d119e691c9d7374d74275d9ef8f2;2;1;2;2 x solo
0x436347e6309c59446b0f815fa176486fe154058b;2;1;2;2 x solo
0x44c15bf4c493423560933288c8776f72dd1f4536;2;1;1;2 x Abyss
0xd11fd394ad11ef4f3f9fd6ca2aa3211e7147779f;2;1;1;2 x solo
0xeca8f64a4ca4abcf00edb0ccf8ed807c08d3c14c;2;1;2;2 x solo
0xc86b4568b5bf6fc5234eb60d0943163b121b455d;2;1;1;2 x solo
0xc6f26d27d62faa8308ec802a7b6b898bb9a8823f;2;2;1;2 x solo
0xeb8b226a1d7375a9672577e48afca1886e816858;2;1;2;2 x Abyss
0xcf097c62a96c872f85e29698b742d49769f71875;2;1;1;2 x solo
0xc57ccaf34e053522f327bf68d15a9265ba8ddfe8;2;1;2;2 x Rocketpool
0xb52a9ed595b90436d3005cac39efe0f0a7f3736d;2;1;1;2 x solo
0xf009548a311be179c522ba6e6d4870effab99396;2;1;2;2 x solo
0x205425de2fc0be6089e6bf9256eec3adfb1b3fa6;2;1;2;2 x Rocketpool
0x5f6a84f53835d695cc0da1edda753b0bda4f36af;2;1;2;2 x solo
0x5ed357befd937718fac1b6d7971146c8395de548;2;1;1;2 x solo
0x28227b44a5e6cf5374415fdb3e45204e5313675e;2;1;2;2 x solo
0x27f3006aba76cd9284f611abc2799a01d2b6ec9a;2;1;1;2 x solo
0x4b87b8703c5dda3166a1ad7e78bf354d1c492800;2;1;1;2 x solo
0x9146ec4e7ad91e4fb5ad4945d9b8179367d7af38;2;1;2;2 x solo
0x31453899d346698822e6b3318cd5946539db3c4b;2;2;1;stakefish,Abyss
0x34887cb728fb384577afeb6db24381e720643fc2;2;1;2;solo,Staked.us
0x50135e0798e62cc715538efb78537e696c52d2a0;2;1;1;2 x solo
0xe3d23f9a1a460c4a3e766d42768ab1f820608458;2;1;2;2 x solo
0x9f25644140b563b8a322e2fb23b020a42abf8486;2;1;2;2 x solo
0xd9b645cfc069fdbaa15d722d1dd9ce54c821a4f5;2;1;2;2 x solo
0x8d5a7d8f537ebd44f033297ca7b2e5c13df50f85;2;1;2;2 x solo
0x3a00bde0a2a3379fdb0013b0d8a697de0503c316;2;1;2;2 x solo
0x1c167001631dae88d164cfe0476bcc0217c53057;2;1;1;2 x Abyss
0xcdbe6ad5153128caca36b730274d056c39eb6ddf;2;1;2;2 x solo
0x26a1068033a208de47388a45a38bd2e8721d5e71;2;1;2;2 x solo
0x06a06f248b0b9d2d95e7eb97105d88365c16d002;2;1;1;2 x solo
0xae60a3a2fade33a59c0226634615858f8434c907;2;1;1;2 x solo
0x3638e1e405bde7dfbb1c000a2694bff8ef19b4ed;2;1;2;2 x solo
0x93e8b72a1bfea895b4492febaac1e14529dc7eba;2;1;1;2 x solo
0x6384d3861d0dadcdc758d06da7d9628e4ed41d1a;2;1;2;2 x Rocketpool
0x110686e74e17590bf477e23431f1a3c7610e7c92;2;1;2;2 x Rocketpool
0x459ab37f001b4505e82d39aecc99cb906c0a82b1;2;1;1;2 x solo
0xcd4956e8b88244a2c4ef2ce2d8a81b556fcb801c;2;1;2;2 x solo
0x019dcc093a47fb23ab7224d9b4fdbe1944d012c0;2;1;2;Staked.us,stakefish
0x1397a1a5d368ce538dd24ae461af1610ba43361f;2;1;2;2 x solo
0x9c8f7998a8ef601ee463ae769650c552dcf363a5;2;1;2;2 x Rocketpool
0xf202c53252d042300b695aa06438ea1ee644553b;2;1;2;2 x Rocketpool
0x0f4e341362baa28dd2b74c3ca6377e4e6bda00e8;2;2;1;2 x solo
0x17b4c72f0ef95a2be004eca35a897ee0485e035d;2;1;2;2 x Rocketpool
0x680e6cebc672f310123696b93be888e4dd2745c5;2;1;2;2 x solo
0x742663cd820e67476ba6093ee0c5b6879833c7b2;2;1;1;2 x solo
0x5aa2956ae81e120d54a83b2d905cf6ef6ba8e802;2;1;2;2 x solo
0xc7441455a494663067e242d762588c67cd7d78b2;2;1;2;2 x solo
0x782c2ce333ac53df57fb761180402430091a82b4;2;1;1;2 x solo
0x42e2fdb7ff44f3563149fc9d246abc4051da4084;2;1;2;2 x solo
0x8c779811306cee2fafc908c557ccb4be9ff20a01;2;1;2;2 x solo
0xdde05f6a844709048d52a32f67a2cac6ab06614f;2;2;1;2 x solo
0xa16b84994d4e8827e9e7611106a3ad0f61dad650;2;1;1;2 x solo
0xc6c548e6edddcabc65e1ccd002098048f2c08560;2;1;2;2 x solo
0x3b24fb750f196fafbd68f5b17d786d3ce1024993;2;1;1;2 x solo
0xa10a6a640c65e0c2987e54021e7c8f4a5916d950;2;1;1;2 x solo
0x0df6971b32cb47198946a1298431dac63f25a9bc;2;1;1;Staked.us,solo
0x1a3169fc11bea3272de3212ec9deb05cbdc53f91;2;1;2;2 x Rocketpool
0x409ca8e59e7830af9fa1efaf4f00269705b6552b;2;1;2;2 x solo
0x37d0529dd7dbd09f6082796ef40a2a20cef9af97;2;1;2;2 x solo
0x7ae1587577a96803afb8ecaf6b9ae426e5afddd5;2;1;1;2 x solo
0xd20e21ec27eaa96ecd45d3bcdfb16010edb2d592;2;1;2;2 x solo
0x6d0cb54603b2680a9a95c2665853f6c1c97fa3d9;2;1;2;2 x solo
0x7781441c90549867a416a3d564bf9a6bb12db245;2;1;1;solo,Figment
0x77a3846562e535d354c6b4d618ec4d93d89c27ea;2;1;2;2 x solo
0x3fe0c6d8adce33aeeef51b54e505ee4c4dd39304;2;1;1;2 x Staked.us
0x790c81f69ea3036cac2da74b2d22d6db1e636f6f;2;1;1;2 x Staked.us
0xc43d141ba19f5a00737e4f78afc4ff877ab8101d;2;1;2;2 x solo
0x234d40eb96cc1f09d0a0133cdbeb5581b9283176;2;1;2;2 x Rocketpool
0x5f3371793285920351344a1eaaaa48d45e600652;2;1;1;2 x solo
0x4fbda530697a865d7ebccbeff95acf09e72bf66c;2;1;2;2 x solo
0x934a8a9e6b19a1bd46fa49366d120cb2567dbe6a;2;1;1;Staked.us,stakefish
0x955914a5ec1b0424fcd1f899f4b5b9eeed9b66b9;2;1;2;2 x solo
0x1bbed3205cffb363720411330cba3e397cc12100;2;1;1;2 x Abyss
0xd87d7873fe9a28385b66cf523fa3898d97983dc3;2;2;1;2 x solo
0xe5d690dca55ad10ab5cb202db5b30c7b091aff1b;2;1;1;2 x solo
0xeb99cda8400fddf79b52b19fdf50fd60518f09de;2;2;1;2 x solo
0x32e1faf3bb6b0b30e67960e815e960fc347fe1e4;2;1;1;2 x solo
0xa26afe1d0e1651c726ce9f642c0c753c86dd66d2;2;1;1;2 x stakefish
0xc454a61d4c94f5e71f84f2df401917ec0b207c45;2;1;2;2 x solo
0xe157fb1ac30b06893876964b0d20e20fe2c15393;2;1;1;2 x Abyss
0x973bc3d7c608dd022453060f6de42aaa31e8310f;2;1;2;2 x Rocketpool
0xed322058482d1c751fd6cacfa494495b8dee949f;2;1;2;2 x solo
0x42cff8708fbf3d8b3c9c79c16362a19c05f6d18a;2;1;2;2 x solo
0xb18209fb9b023d91c2c049134889ba4ce7fca87c;2;1;2;2 x solo
0x980a4d296bd6898a86f015b27f59a75d6dba3ae9;2;1;2;2 x solo
0x8422ae4e9a546deca73693c174184c455ef3d0e1;2;1;1;2 x solo
0x0d3679bcdcdc0eae15bc45bb6209f6c96c432ec9;2;1;2;2 x solo
0x3cd04b02a688af98c20bf28507ea8494252e929c;2;1;2;2 x Rocketpool
0xdec1000f750e2b4af55dc519448dab87c0ecb503;2;1;1;2 x stakefish
0x5852ded9c4a559722bd01488b21f01aad7c44924;2;1;2;2 x Rocketpool
0x568ffa3a24376117db5fe3874d504bdc17ac1ad9;2;1;1;2 x solo
0x49b151cc9042e7f7b10c12798289e1449f6be608;2;1;1;2 x solo
0x82065a4aedbf1cdd15bac40c36d78e4e0422cac6;2;1;2;2 x solo
0xc3ced8b8eb3337fd1bc86f5c8ff79ba99d901ec7;2;1;2;2 x solo
0x40e2dc4ef9faa97cb71416f2d57c6f222c205f14;2;1;1;2 x Abyss
0xf918320e71e3d4363abefe1418ea23fa3dffee1e;2;1;1;2 x solo
0xc3b739ddde4edce8f95d21c14ec93df71d661035;2;2;1;2 x solo
0x04f6216e9b2ec9b2c2fbf0b6c906640496d395dd;2;1;2;2 x solo
0x9b58c8396772454d83e90dacc4d559582877804f;2;1;2;2 x solo
0xc43c0f8e2c42f5e1a34b1798f4898971b7148cd0;2;1;2;2 x solo
0xc6fc8f68b3ae3d1cc4b542fee0283aa56700c339;2;1;2;2 x solo
0xacc0e80e3cccede7d2948ab542700bb9499d2623;2;1;1;2 x solo
0x6ea2907fbf81e819be5d5bd548003d1216ec5f05;2;1;1;2 x solo
0x6c27fc686ffe133d6c6548cbd849693fb7932a6c;2;1;1;2 x solo
0x1585448302389baaa5ba0f24a50817da14e50169;2;1;1;2 x solo
0x0b831bcb52997c2f7bfb675a36e8cfcf8010806e;2;1;2;2 x solo
0xd60fd90f097850c91f5e7110b79fe56a44c591ae;2;1;1;2 x solo
