FirstDepositAddr;ValidatorCount;DepositAddrCount;WithdrawalCreds;_pool
0x0399947da422c01e3232a6c32d35a23348bc0ae0;1;1;1;solo
0x0e52ca178982eb6ee66c48bff898ce6bfddf82e3;1;1;1;solo
0xf6e36e793ca18f7fafa912df79ea7ab9b6b2cb24;1;1;1;solo
0x77d585affc90b6bb594d39990ea833e2d3b9a55d;1;1;1;solo
0x80eabf424abbe66d92659778a05d3c3dcd9aff81;1;1;1;solo
0x06223f3894c36841a97ca742cc2bbbd3f8680289;1;1;1;solo
0xfbb7b1f93b8ded905100bd27d9de6938a9669f35;1;1;1;solo
0x2dd76ed28ac0bf68fce1b8248c22fc562b84c461;1;1;1;solo
0xd8889f1ea9a9fec38370d377e773824993903ded;1;1;1;solo
0xbdfd0bfd336ed73c7857e6ecb95680a08d97d625;1;1;1;solo
0x154d75f8797e6ac28dd1ec5009c0aed6b47bc9d5;1;1;1;solo
0x5521361d689764b4892c0df858967fb8342e1054;1;1;1;solo
0x0e93a9c9d48f901548066f5a3384aca299d9d9ea;1;1;1;solo
0x3d1e10eec9256f832a46f3f8adac60c7a80828b6;1;1;1;solo
0x132ee612df94bddcc6253c95ac5e725a99fb40e0;1;1;1;Rocketpool
0xac5ba95e53241c11e120d0f51ea8b343dd3b32cb;1;1;1;solo
0x41e0f4981b68416e0a9ac420897f191a42a99e5e;1;1;1;solo
0x395394dbd35be87ebfa032e8d9095b634da7c9f1;1;1;1;solo
0x8e77c0353c21f273e6e0bad3b198815303f9867c;1;1;1;Rocketpool
0x409eb5dcca261ab88da27d757efde76f3f2202d1;1;1;1;Rocketpool
0x3772b0dfbe5c6fad576fe5c77718a5b3a9ce1eb0;1;1;1;solo
0xa88eeccf91ec5b54b62130b5db13d4c4a9dcdb81;1;1;1;Rocketpool
0xac0ad1c36b543c56742bf4c117d1a5aa27072027;1;1;1;solo
0x7dc90c349e06c9a2d7ea0bfe80a1d65c24477a00;1;1;1;Rocketpool
0x7fb4b99a7919244bff2ff41241f676cdcf9d8aa1;1;1;1;Rocketpool
0x0e869c5f9e9972711e80762219f98c8148de21fb;1;1;1;Rocketpool
0x1f35272540b6aef6aec9be2771f1476e4ab37c04;1;1;1;solo
0x16c4827b429fd04ddeeee9347c1a1569024ceb24;1;1;1;solo
0xd8b46781cd49c7590b9c8c6e01918d9540f3377b;1;1;1;solo
0x9c641d666aed2fa66f9a5d72233b68e13ef92b52;1;1;1;solo
0x07808268d66bd6fa830e65ca51bf0d88d4355aa5;1;1;1;solo
0x07326ff74859a99c3664f8f4e90a36b70907a535;1;1;1;solo
0xb74b087bc93c35b791139077c9d01f354dd8da77;1;1;1;solo
0x0045098d837275bacb0ff1d0d301b4140ed540d7;1;1;1;solo
0x78a6c3efdcbb464a0146425a3969d40b50adaa19;1;1;1;solo
0xeb0e690abdbf287f0711838a4f209eb4a2e2acdf;1;1;1;solo
0xb9f1d498d8e910211a7c656c9bcc67ab58943ebd;1;1;1;solo
0xc6cb32778e83053c60f30969973a3a1d48a7b465;1;1;1;solo
0x6f577a1b7e3915d4d8c49c951e2332912a62d8a1;1;1;1;solo
0xf389dd1f828525b449d63d14157f2d3a25ee0a41;1;1;1;solo
0x58132c64bbfd20c523a47d7f45994bfaf9bc5bf4;1;1;1;Rocketpool
0xe5eb3df3ae0544e4a290196cbf47658360837401;1;1;1;solo
0x60aa4fee5c0dd589b4ff91709a887cc620318286;1;1;1;solo
0x9495ab8b9cdc82c876f92f6cea75cd89db6c3bbd;1;1;1;solo
0x194f6b639bb3eaf4658eb3f6a87d3317378c4726;1;1;1;solo
0x8fba9b6f96f6fab0be13a31cdc726d15e1d126e7;1;1;1;solo
0x9c89dfd546ff1e554b7b2628cda99624112ef7a4;1;1;1;solo
0xf7d33b02b96e3e212d5bd92cdff684b6b9bdfebd;1;1;1;solo
0x165392047e9fc14e862b153aa24c58515617c7f4;1;1;1;solo
0x829cb13618201e5bc3ef84519851e58b439fb946;1;1;1;solo
0xcceb5edc64542753c44899c01343b39d731faa21;1;1;1;solo
0xfb107eb56f136dfacecdf05933f81496b75b3231;1;1;1;solo
0x00450992bc72ab99ae55bccdce68e160412fdac0;1;1;1;solo
0xe85ead5cdf65f6374d8e8e7a8cbf63768c8df6a5;1;1;1;solo
0xf89b6adaebd0a061a64b4f13c6adb64c83a279f9;1;1;1;solo
0xbeae83d58b6e26ac6b906c4129e0d96722f5deaa;1;1;1;solo
0x2cf4af90a597fbab97218f77b22c8e292d8b762d;1;1;1;solo
0x230a2d0a31ac4579e8a792601f0cac3a599e8bc8;1;1;1;Rocketpool
0x70cef2ab4d47bcfb26545237c5c19e7e657bb280;1;1;1;solo
0x5b6ac5b8a29067fa9bdd5711817d5811d87a8dfb;1;1;1;Rocketpool
0xc9aa12b8d1b1c21122c4a53c3a0137b93f4b71b7;1;1;1;solo
0x77af88b01e2622bddf2ba0e68686a69f68370d85;1;1;1;solo
0x4c35e03328ed52f0b15b2f876b9541bb4eb7c908;1;1;1;solo
0x22ad00ef2c6b5d4229a3bdf1e094da8377d32667;1;1;1;solo
0x45dd02f2b5644005ab246a4229b635a5a410991a;1;1;1;Rocketpool
0x2a7f18fe22daf86d99106e125b23dc6d7defb5ef;1;1;1;Rocketpool
0x8bb41d99bf64dec5e0c7825964a25129511b6b3a;1;1;1;solo
0xfcebe9a1db386aa66fff53e5ac5d403ef730232e;1;1;1;solo
0x073b280b5db56578d475e0b43238334c86ffbfb5;1;1;1;solo
0x57f3cf3203491332ca9767e272637e0fabeacdf9;1;1;1;solo
0xabd17fd1c10945d88356ab7b6c03aef79c097fa9;1;1;1;Rocketpool
0x7488ef755e19873f3b9fc751f4a6a9f837ebefa7;1;1;1;solo
0x21258fe54344e6da469d41ab952e17ce829a3e94;1;1;1;Rocketpool
0x5827369877f13e839a64d16d3c2928c26eb2152a;1;1;1;solo
0xa85565a4250d554f7370952da3e0501eb0a32519;1;1;1;solo
0x71c8980ccf4a7c896d10839bcaa35f073dec449e;1;1;1;Abyss Finance
0xafe2070e1a0cf51f737f498e39a525c666e829c4;1;1;1;solo
0x128602b2307798192c92db5c031cfd686a98ee07;1;1;1;Abyss Finance
0x22a89ba1e93c8412ebb463fd44af45ad0341cbc8;1;1;1;solo
0x64567215d61c149e4bbea039b7afce54ec7b21f7;1;1;1;solo
0x9266f8462f076fe8ab8923e691c2a7bc0dc0b519;1;1;1;Abyss Finance
0x8d1ee7c29db3813175b905a657a08a76b1a4da32;1;1;1;solo
0x048189566370003aae3448ac5fdc2b4cbeb2d7df;1;1;1;solo
0x5a544405e8766e856f5470bcf816eea025367acb;1;1;1;solo
0xc87efc9c71c422779f7dbef14b2fc4eef94b84ff;1;1;1;solo
0x927dd34e5372e275a8d9cfb5ef51c01e98a22761;1;1;1;solo
0x4861432fe119590ad8e30a8fec8674da0598693f;1;1;1;Rocketpool
0x6ea2ad61a8c0e3383be0ab249f7baaabbed91d13;1;1;1;Rocketpool
0x1095eaf4088653a6cc721092cf68271af68e1de1;1;1;1;solo
0x5c95724d9390bce85924dcc219949aab5a8897e3;1;1;1;solo
0xf92f25c1e05a0e139c16de09a2a00e2879ddcf1c;1;1;1;Rocketpool
0xda38b283eb9c3f86a45a9752c30cca2c81d3df46;1;1;1;solo
0x6428778c6bd87453e7b614420e10d1a13febdc1e;1;1;1;Rocketpool
0xba18a824bb1af2408f06aaa9fcee8dcec4207895;1;1;1;solo
0xd45729a0f3fe8964cd5d0ed729129525df6d6087;1;1;1;solo
0xb6600fcf75e02f702349e6253cee4184a0695749;1;1;1;solo
0x67e526834526f3e930f235c24b64b583a00400df;1;1;1;Rocketpool
0xba130feade3b882eeee6d2f479af15ab6b064ed2;1;1;1;solo
0x48d2316ed12766dc40f606d0e39a0ab969df68ed;1;1;1;solo
0xd1717753d9ca47dd3490e81f454986bd09ad5007;1;1;1;solo
0x275dc1d86978d20bda033effbf205279d1796aa1;1;1;1;solo
0x88d7370eef097edaaacdd713dae8e9235db98e4c;1;1;1;Rocketpool
0xa8b5af3f9fdc090ef2eaf4f4614c9166833afd39;1;1;1;Rocketpool
0xf3bbd0f1acddb607a1273a50a167cc20ba6b2591;1;1;1;Rocketpool
0x55d935ab6fe0f9a7fd2c7ab7635e164d3ed1ad24;1;1;1;solo
0xf295cda6019ca7f7d6e161e2aba1bb945a26602e;1;1;1;Rocketpool
0xb6a887c097302d90045642f5051bf304d34e5173;1;1;1;solo
0x2fad41df128462b8bb42e1a62ddb54b29ddcd858;1;1;1;solo
0xa8e7b0c676ec5069b3616e2ac571f2d68b3a5b98;1;1;1;solo
0x4d343a7b6b1fcb89758f3724a0e7cfe7e0c6c6b1;1;1;1;Rocketpool
0x532d9aa3fdf981fa01a464035da032b7ea8fb846;1;1;1;solo
0xbb7391f76b4e12f787a24f404a2996e79b342fe1;1;1;1;Rocketpool
0xa1ea6d008c5286a7f14abc15e20ba1e304104363;1;1;1;Abyss Finance
0xd14f88ca44548b8de0abe31a2388f92ddeb71818;1;1;1;Rocketpool
0xc943c42479a77d479f252666fa63883926bac250;1;1;1;Rocketpool
0x91ad4596604ce46b242f7ad8c57d3da1b20cd498;1;1;1;Rocketpool
0x52e880589ddf8a69644c06f1e0c04a4c1b0eb9c0;1;1;1;solo
0x10b137456c5a47383cfc17b5540944db3da78492;1;1;1;solo
0x6468a3a36cd482dac3b75c869e522dd73815810e;1;1;1;solo
0xf7fd43167feac92fe9ef19766b41ae9ec48556a3;1;1;1;solo
0xec9a150e741e3173f0507fa12530be09027536aa;1;1;1;solo
0x495b218c5e24c833764bae27abdbba1f9c4d27d7;1;1;1;solo
0xd25c50172130632fcd317410ef6024209cd2d3ed;1;1;1;Rocketpool
0x6f2b13590d547d3077c69046aacfabb6f162c648;1;1;1;Rocketpool
0xc7a21230fea949f865cfe41f9a24d4b8fca9baf4;1;1;1;solo
0x6c3bb10fd085864cf572dcee904f91f7655e1817;1;1;1;solo
0x8b587fe383da107407ca5cae9408f7890e603e40;1;1;1;solo
0xc13da0f3701cbfbba6744e513ea9d3eabdc1c588;1;1;1;solo
0xaefdbc9f526f676865cb0b113a2486423081e62d;1;1;1;Rocketpool
0xf5b76ad8209663f5d9702bab4414446cefcb7722;1;1;1;solo
0xfe68a7a500346b4faf555c29a4035b30aac10dae;1;1;1;solo
0xbec75299f0930f80428a958970f5c12a0ab49321;1;1;1;solo
0xccfc2f06dd1848b1a4e42705c897a98d80f427f6;1;1;1;solo
0x606c40e79d011925b76bb4c86d1143617e7fed7c;1;1;1;solo
0x0a0bb2e26b736becbc62042f339165a457aaa5ce;1;1;1;solo
0x8ecee79fd6533ae3e52521e23fe06afee4942aac;1;1;1;solo
0x486feec14b3294911c69493d1df3409626ce2bd6;1;1;1;solo
0x406b6d7239b2fdd951f033b6738fadf3c0ea1af9;1;1;1;solo
0x3afc05de6c0e7a35fd6d3658e71f6859bb918990;1;1;1;Rocketpool
0x083a545507e405287d9360ff54d2d23eeced3273;1;1;1;solo
0x5cef81c9bac5f8ae17027029b6980acc54571400;1;1;1;solo
0x60fd8b779608ce283ac702607c25bd80a21b8f15;1;1;1;solo
0x1f0ffa3cdd9281892bc6efe7984560b6c48b2359;1;1;1;solo
0x496d1a94cfc115e229d1288ce8233ec02eeb1e48;1;1;1;solo
0xce3b168c87bed77ac8fa6cfc176484bf51390d1e;1;1;1;solo
0xbbbdd464b278cda3f0373cfce60188c927fa8c60;1;1;1;solo
0x9a359b5fb83e2b238732ab8eb2bbd46242be2d11;1;1;1;solo
0x2f8dc412489596cf4e8511b622b56fad2be555b6;1;1;1;solo
0x77af9fc10e9f6091a7cf99b541446b0fabfef5ed;1;1;1;Rocketpool
0x20b62f5a5845b5b2e111bc3aee35f4405fc6666c;1;1;1;solo
0xae7d06528ca38d9f2575eb19586a504498f675a2;1;1;1;solo
0xc21ae9639b5ad5b0414e11f35607830ce59f61d4;1;1;1;solo
0x475749edcdaddce218577105ef07487e28c43554;1;1;1;solo
0x48790c67f9b90b5ce8bb877f7c3ad610936a4951;1;1;1;Abyss Finance
0x85c9f57537079ee031463e2ef79263c8847c310d;1;1;1;solo
0xb0c5c42417996d56f77db83f6bcc42495735d26e;1;1;1;solo
0xf30812eaff0627e9eb9ccd7d4cf919efbd871951;1;1;1;solo
0x2c5482a665cb9d14e2774a56d913b2d9c97f93da;1;1;1;Rocketpool
0x712ec28aa13eadbb5986c12dd98d6364905c154b;1;1;1;Rocketpool
0xe934885e58540a62ff3d855f169aa88ec74770e6;1;1;1;Rocketpool
0x7e92261df2fee2200b83e6b645c74e221ae3a7e9;1;1;1;Rocketpool
0xa2012fba71d9997d4797bb2d5dd3b0c439e8ebdc;1;1;1;solo
0xb0fd5a878dbf3f9358a251caf9b6fc692a999ca7;1;1;1;solo
0xd01f5f6693fc671449b60bcb58c08dcac318d3d7;1;1;1;Rocketpool
0x2725ee072521a426a52e6c4505de4d8342477ac2;1;1;1;solo
0x33be702439972e18d0ce6571ce24c4900b24235c;1;1;1;solo
0x16811bddce99e52fa0017ae78f01ea81b98cd7c0;1;1;1;Rocketpool
0x8f9b622f34ee138115c77a77b6cb2e903b0e5686;1;1;1;solo
0x1a091e1207dc3db6ec162d9218712a031926f6f9;1;1;1;solo
0x764a5dfa2e80a5514f5df6b55ab2d9b1890f430b;1;1;1;Rocketpool
0x3bdcc1f3e96d10ff5d12c03ab12738231e7530d1;1;1;1;solo
0x16bdd703836a38f88d30591b797c279e276d4c88;1;1;1;solo
0xba778879c4d45bd89f563f4586166fa1b5e5737c;1;1;1;solo
0xd96d083aeb7c054cb307a3815afbb01f6ad6ab19;1;1;1;solo
0x8bb2b7691ce70dccabe90f810eef56e09ec10c72;1;1;1;solo
0x252da35c66f55ac66d97acc6aef4f5d18e25853c;1;1;1;solo
0xde9fa96d8a9387f3658c38082dd7a86d91f92d53;1;1;1;solo
0xba72c56f965a03c7b624441ad1e7faecf58b72a1;1;1;1;solo
0x7fd5c3eede6942ceef0631c2d09d80446462b4aa;1;1;1;solo
0xfb2127a57af0ff1d37ff4c2d89e82fd865f524f3;1;1;1;Rocketpool
0x174c160e00d7a8d9b29574fa5f9bde18b028d1e7;1;1;1;solo
0x1e008cce92aa31f8f0756daf9263d3540a5dcf8a;1;1;1;solo
0x86b14e43dc1e1cfadff849b9451b7bcbb65f325c;1;1;1;Rocketpool
0xeb5aa9f749b5649d3da7373516ac5c0a4c06b8a1;1;1;1;solo
0xc40e88f519c5423c385d54c6f5a4c7d97bf91704;1;1;1;solo
0x0d343a163ebc2add870be8773d5cab4d68a670f5;1;1;1;solo
0x933f6b966792c9ab2997b2a05e791b536fd9b657;1;1;1;solo
0xdb39018ee490e694fc96feb90bf0550051f501a4;1;1;1;solo
0x1717dad078355c2ca25e45f0f8eadfead0a9309c;1;1;1;Rocketpool
0x0d5ffd57ddacbca125ccc948585113cb6b4e0030;1;1;1;Rocketpool
0xc25f9ce522a5172a6e8074f74b66c0452aff37f5;1;1;1;solo
0xaa33952b77d0ded7cf98eae88f38942df8c4e676;1;1;1;Rocketpool
0x319a0c6ccca691ee143b8fdff7e5cd7f45000313;1;1;1;solo
0xa2d0e831b3cc8b675b89e9b38d3ee585c0d9dbd8;1;1;1;solo
0xcddaa3619bf9d2290940b510637f9d2669635d48;1;1;1;solo
0x51d0a5cbe5666ad3eee303f0d16fcde9c5cd3009;1;1;1;solo
0x3f0df59d263ebf0065cadf2cadbb66733cd60e51;1;1;1;solo
0x6f297e06d14d393cd3aee804a88c71a67544b0d3;1;1;1;solo
0x53b872f7fe212287b996309a913d5cedf11fd584;1;1;1;solo
0xb5f49b4b0c493757cbf4f236fbdaf3d45dd40e7e;1;1;1;solo
0x8ebc3ee71643902b810037d8b0e0f7078ca88f4b;1;1;1;solo
0x7e8e68a00b4a69f059798fb8fb04cba6a76e586c;1;1;1;solo
0xc23440a80aa07fc7787f4b752bff5168dd425e52;1;1;1;solo
0xc3fdf429417f519c116d74d59274ba693553f0b7;1;1;1;solo
0x0a301d477aa8fa1a851668c4933a1430a765a831;1;1;1;solo
0xcee4e4fd9c9ef077f2d4641a23df54fe978d6d07;1;1;1;solo
0x8a90546a624087cd6ee54858f16a97e7eee5706d;1;1;1;solo
0x758791fea7df7627daac92a9d23ef37753344e21;1;1;1;Rocketpool
0xd75bf3d4592239b119dd6ced6c67a281ae10ded0;1;1;1;solo
0xbb94a9f80c2af9f2eda427d93f2028b290cccffe;1;1;1;Rocketpool
0x209aa0db74e82e102213ec2c0bd7ec180c49639a;1;1;1;solo
0x3f7a2711c4cb872b8c37e1137b77d03e7ea98800;1;1;1;solo
0x69b19c332a05e98845de79d30b236aaa91615bfc;1;1;1;solo
0x13bab3d7f86bda49d1e615abc3dcb596b6bf26c5;1;1;1;solo
0x7e3114fcbc1d529fd96de61d65d4a03071609c56;1;1;1;solo
0xc23f39ba49fd4c2077dc75be87ec61e4dfa0bb46;1;1;1;Rocketpool
0x0736452cfce90d79821f4ce1fdf008e4812d6bc7;1;1;1;solo
0x76997dc0eca3f45e5159462d8f9a373769d783e7;1;1;1;solo
0x612461ecd4910122c910473a399c5983876201c5;1;1;1;solo
0xc28130efb0934ed3da4997f9d830b9c9c316ba3c;1;1;1;Rocketpool
0x67baa06f4baf72acbec1ac64fed1aa8e9fd721b3;1;1;1;solo
0xb7a0d2a4e7ab776a4fb0b84938c519ea18810ae8;1;1;1;solo
0x696121bf1d25161b6920d360af8229c078ed0ca8;1;1;1;solo
0x0de5344d8be36b90e7ca73301102981d3b2fda25;1;1;1;solo
0xe223593f634edc517509be7cdeebda61d6b0f73d;1;1;1;Rocketpool
0xb2e4adaca326bd7b0ff4959d3ec9ef7774454634;1;1;1;Rocketpool
0xa8691dc85634259b3f8b0192fa43402a06c6f05c;1;1;1;solo
0x3e2e2d44960e041fca5f4919d524a2ce76b7ab03;1;1;1;solo
0xe7a9db2d1781aec9d5de0aa17c31efc987c14b96;1;1;1;solo
0x98ccfb22d3f79631b491ca41f910e2b362f40b98;1;1;1;solo
0x2f1d02cc9331d8eadc376a25c283fc5818f95426;1;1;1;solo
0x1cf61ee5391cb74671d19f071cd45b1d70dec2f5;1;1;1;solo
0x47d801a9e29eb8b16eeb61e1fbad03f97d1e8b74;1;1;1;solo
0x3aa3fd1b762cac519d405297ce630bed30430b00;1;1;1;solo
0x475faf3653cde79635643e7efb168c422eb026f8;1;1;1;solo
0x679373cfb78c168ab0024a5364f0d058b1329185;1;1;1;solo
0x09fdc06e34b9243624a5d735bc0aa31481efdd7e;1;1;1;solo
0x6de89e590fe5955b1cac62635a81b325f7ede76a;1;1;1;solo
0x22e92b935b650de041e8d7e4c09847ce612763b2;1;1;1;solo
0xdb7c0e38f0c78eeaf979763dcff19f18c4735c7e;1;1;1;solo
0x399af52138d2b83df67535129feff8275e21bb5a;1;1;1;solo
0xf66cb4b5e1d4a2935e1d97001665e272061c3bc1;1;1;1;solo
0x6eaebea65d41354de3cbde1da2d9795adcd2f875;1;1;1;solo
0x8c985e11831c6413a81d0c3ff19b2904c350a974;1;1;1;solo
0x799f782ea3432521c8f165bdded277f1d3ae0f5e;1;1;1;solo
0xa927235bfc893d53e8983de704acb8e29fde1353;1;1;1;solo
0xbf384554e00df9092e98633f04403e08b0784e07;1;1;1;solo
0xd42db2a6bf4d86ddb5e77692f1834361311228f3;1;1;1;solo
0xfbca6c1cce255ae8c3e7abbf810c09c6357d4a79;1;1;1;solo
0x8ef3cd5a34a25901bbeae2770036f3532177ff51;1;1;1;solo
0x0a7235a35626d20ed5fcc4b0fd9fa8aa6a29d262;1;1;1;solo
0xb27a3faa6abdb3d420abab256bd98e5c9f449161;1;1;1;solo
0x6e420966ad442139ac9ffd6e7d2415bb393cdd48;1;1;1;solo
0x3d0b40362528f6192be6e27354f9bac0f40a7c02;1;1;1;solo
0x260f15f333b18315bbdbaf19f3fa38e1bab44e6b;1;1;1;solo
0xe7b0a4c4f991cf1371d46811f22230a1ab2e971e;1;1;1;solo
0x94a40a52100895c63f753eb4995e020f4ad8449a;1;1;1;solo
0x32607cb723805f3df7d23b7930e75baa6f2fcf80;1;1;1;solo
0xb8434758f1a370917442cab54a132a8ff494d6f9;1;1;1;solo
0xba5a8860909e64d88160a71f8ef0459a86d87ffe;1;1;1;solo
0xab8f8b064fc16d39e456e932fbc73fa8d423a379;1;1;1;solo
0x5782ea854f2d633ed7eff144d57e0915b671fa1c;1;1;1;solo
0xd0b8c73fd1befc0b3cb14577a6fa778decc6aa8b;1;1;1;Rocketpool
0x3b6e20860e5d450e83b3ab041d1843716bff7cb3;1;1;1;solo
0xeced1043ed242ff0bc722c014b38a4c0d736d37c;1;1;1;solo
0x381f7783b616b5eb180deafff5e9613ac62e744e;1;1;1;solo
0x5d5f3896752ac2a74514d09f91431b91b0aa56c3;1;1;1;solo
0x75b612a5f0ddfc9295e54d7533f1ca2af3153d1a;1;1;1;solo
0x28dfca3dda4a85754f65a99351b8297cf710dfcc;1;1;1;solo
0x3032d152323a32cd137b37d435726ff6466c29ed;1;1;1;solo
0xa5c45aa0704361d68e8fb7f458ac865c27c82328;1;1;1;solo
0x9b419acbd8fabd2b5344bb0ebb821f40b42ee1fa;1;1;1;solo
0x65deb098bb852697948717950b6e43b0c75def81;1;1;1;solo
0x307fee78d7d725c6a2ee60cce6cad79c2d496c5d;1;1;1;solo
0x0299e98cda2e7c60bd3dd7dde3d4aa0f0a140c31;1;1;1;solo
0x4f2af6a6b218080b9c3887f0a83874cd30c665fc;1;1;1;solo
0x6df88c52c4e4750ef86218bdc59a0b4f92324d53;1;1;1;Rocketpool
0x86a614204b1dfb4e6c2c8a20cb55b769fce2ded8;1;1;1;Abyss Finance
0xf6f69b546df2d8c12a3237c0d0d61d93ba1d6995;1;1;1;Rocketpool
0x1f203ff3ff10f25cb47c2f8f5367c33778a4c97a;1;1;1;Rocketpool
0x033af9bf6e9a5cabc7e37b89bd467adba731aee2;1;1;1;Rocketpool
0xcc8417ad24d8ddbcccf29b1bd12afd1bc9458775;1;1;1;solo
0x01db9d1095e12b8a25436da3fc52211ae03a0969;1;1;1;solo
0x7df2f5b4daac4fe392674d487a7de0d21754bcaf;1;1;1;solo
0xe2bc625f4ece81eea2e16eda1cef5b021929f683;1;1;1;solo
0x2685e68bf21c2da27912323ce594330c7ad3d74a;1;1;1;solo
0x555ba0216340509b08a9d5e340d130139d8e527b;1;1;1;solo
0x82241047f630972c8ccbc829ed26c5d86b0d9b55;1;1;1;solo
0x71a879527f28e104ef9a8da723f2bf8bdf0c2610;1;1;1;Rocketpool
0xdaf46f5e8dc174d48842bafc335b68839e9a2d67;1;1;1;solo
0x50d4b9b4b7ec5d8923d5a4dadb424484c66c459c;1;1;1;Abyss Finance
0xbeaee9df5adfca65fd515f2fe22832a0169df922;1;1;1;solo
0x60670f6b87d15f76eee4299cf99f4ccfc47e6ddd;1;1;1;solo
0x338b2b1820a8a83b16306361eb2cff1c3b9e4b06;1;1;1;solo
0x8ae8528e38611fb8ec24a16224d93ee3923ed0f9;1;1;1;solo
0xb05fff16288c36582fadfd2bf768dd2784a290f7;1;1;1;Rocketpool
0xab912d99f031ad069bde8df83a90f7412f47c221;1;1;1;solo
0x795927cf6497095d8aef09415a917352a05650ff;1;1;1;solo
0x60b2ff5f421f192c10d54035e1d9e3bf055fa503;1;1;1;solo
0x4ab8d24ae3919dd218f9e3d6c526f646e88d2a9c;1;1;1;solo
0x4cb1cf3ac83d8877971bae447f10ffc0a32d48cc;1;1;1;solo
0x94cba682317c858ca4c618700f8b83793f1fab68;1;1;1;solo
0xbf7b3cbd8eef4ceff94fd2c9522568d53b3f342d;1;1;1;solo
0x01ea76bd6fb69ca4376be397c69cde3baa82a945;1;1;1;solo
0x0e6425c5666dd516993e99cafed9767830cb37f9;1;1;1;solo
0x46367bb5e741b92505e97517cd862edd7aee4276;1;1;1;solo
0xa0c59087a98edbb32460ba4c1f3954b60340ace6;1;1;1;solo
0xbdaaf6ac9e67b81ee1c976a0330ea8d835a2eb8d;1;1;1;solo
0xe0a53418b5172f7f4c59027547e5a3e62bae30f3;1;1;1;solo
0x743cac3990edf42c851cc57a7b833e288305dbfe;1;1;1;solo
0x5f8b5c1366c7c51b25c8963edfa3684fd813ba42;1;1;1;solo
0x9e3522622f0f56807f4ce471215b4161a296e4df;1;1;1;solo
0xbcd9479e5e2694fb1f40b191233516673cfff6c0;1;1;1;solo
0x2b7b62f50f578f66ca11ffef3b9241dfd2d7a60c;1;1;1;solo
0xc87057e7df9c5efd7583a405667c48818e366127;1;1;1;Rocketpool
0x74a76954ba1b13a849ca928a76324a15d2dd7a9e;1;1;1;solo
0xddc4d99b16ab07097139b0194b7a18e40e46c8a3;1;1;1;solo
0xdd7ae247ac3d69a7e0379369ee4276b041fd5b11;1;1;1;solo
0xa00758c464d2a0131a0c06ae955a0273ef17bd0a;1;1;1;solo
0x3e83dae6ff4da3005856c172d7ddc3ba91cd647c;1;1;1;solo
0x1661638e6c49b47ffb5c9a8b2fb804e417dbba2c;1;1;1;solo
0x8cc65660b73b595a9979438bb1a6d844e1846305;1;1;1;solo
0x4c28606801af57e8e818a66a04ee805298b70476;1;1;1;solo
0xa5b435336692fc1ca98d8c3ed5f931531d85f8c3;1;1;1;solo
0xc7f67ee9c09e3b52d41617e202787503a5294022;1;1;1;solo
0xdf2468ccec9b7a1ee27fe7d2191e8ef9b51aee90;1;1;1;solo
0xfbae1cf0944f6d9374dd75a206f0639ba6ae2433;1;1;1;solo
0x24bc7db3987ba1e4d0694b4dcff4adc2155f5fbe;1;1;1;Rocketpool
0xc9ed184fcf39bd68021cd5d834fda201bdac9b9f;1;1;1;solo
0x61a62c09e6cae10ead9b0acdfc6dcef775a3cd88;1;1;1;solo
0x695caed50bf163d07e0d68d2ea1fc5c6dfe59021;1;1;1;solo
0x6955463713f620b9a4531d7f1fde7d5aafce30e4;1;1;1;solo
0x85072cf0eeb94953048921fe5dca7815c9ce2dfb;1;1;1;solo
0xea246cd26f495806c92f300556812a12266ce8cf;1;1;1;solo
0x8e917b19d632f82875b62941c21ef323a648b6a1;1;1;1;solo
0x5cfc01c4cf74a3d6a088333fdea1d7b37a5bc0c8;1;1;1;solo
0x5f1c3b1f280022390de31ae2b43ea90788e36e8d;1;1;1;solo
0x2a80f7e856b3b2c20a68fae0b7a0cf8c22510f5b;1;1;1;solo
0x6dc831e1c72467ddefd790b757098a9ada2b08da;1;1;1;solo
0x355be3ac808615370bbb2d30353004166c09fa5e;1;1;1;solo
0x352ccb686e91af97dec01e0fabd9bd008b0c995d;1;1;1;solo
0x32f0779b52b7b354dd12a4fb7ec411805f8df3a8;1;1;1;solo
0x350db8b440f86559d496199db913c146c1100eaa;1;1;1;solo
0xd1f99435bfdcf053d63732ffc3020100d66ec318;1;1;1;solo
0xb74916c171a73b5ceb4ab078ad5900e8e18c9e3f;1;1;1;solo
0xb3aeeac992971467dadc98536cb3aa335a7618fe;1;1;1;Rocketpool
0xeacca5a98a7bb80aca9c144e727d80d8cd6f4e48;1;1;1;solo
0x5df3f21608a037071eae3de4779d5cf0b44bc7e5;1;1;1;solo
0x0262b32c61a91435e84538eef4adb11ad03d0482;1;1;1;solo
0xdc7beb127d8e9d835263c9318e7dd1803796c97c;1;1;1;solo
0x2308966aeedab32ca5274e8404a8b1af71369877;1;1;1;solo
0x5304cabed2d44f5429089722f62c3e33b5c2d707;1;1;1;solo
0x714acad23002b2770a683f29c63601d35325308c;1;1;1;solo
0x0ecbbf9d00ae180f0d9a3c9cd8937f4be0768bf2;1;1;1;solo
0x47bfe97249681547cbbc358fbe57d19a504d8ab7;1;1;1;solo
0x8367d72a235b2998464d9d7ae898461dca424a4e;1;1;1;solo
0x4fd408391018eb6b48f9a89e3a23502f42963659;1;1;1;solo
